exporter,importer,tonnes,year,yearly_share,total_source_1,exp_ISO3,imp_ISO3
Slovakia,France,89329.49611510677,2016,5.63439235659106e-05,1585432651.1466663,SVK,FRA
South Korea,France,1225686.8771393136,2016,0.0007730929953113012,1585432651.1466663,KOR,FRA
Spain,France,401037.1652334298,2016,0.0002529512464268849,1585432651.1466663,ESP,FRA
Sweden,France,115846.48564015428,2016,7.306931994643113e-05,1585432651.1466663,SWE,FRA
Taiwan,France,322165.7318419554,2016,0.00020320366911136123,1585432651.1466663,TWN,FRA
United Kingdom,France,248561.94602572467,2016,0.0001567786218140215,1585432651.1466663,GBR,FRA
United States,France,1815420.398156361,2016,0.0011450630822087307,1585432651.1466663,USA,FRA
Australia,Germany,379764.72886346135,2016,0.0002395338134286537,1585432651.1466663,AUS,DEU
Austria,Germany,268955.4904872339,2016,0.0001696417001962912,1585432651.1466663,AUT,DEU
Belgium,Germany,572082.6760304945,2016,0.000360836946064366,1585432651.1466663,BEL,DEU
Brazil,Germany,814987.85581465,2016,0.0005140476041194238,1585432651.1466663,BRA,DEU
Canada,Germany,676944.1250009035,2016,0.0004269775348144261,1585432651.1466663,CAN,DEU
China,Germany,23804995.720344204,2016,0.015014826207298814,1585432651.1466663,CHN,DEU
Czech Republic,Germany,276875.23098682397,2016,0.00017463701834737261,1585432651.1466663,CZE,DEU
Finland,Germany,140468.16379728453,2016,8.859926260235068e-05,1585432651.1466663,FIN,DEU
France,Germany,847396.0562052935,2016,0.0005344888384835604,1585432651.1466663,FRA,DEU
Germany,Germany,2008512.9427746062,2016,0.0012668547864975194,1585432651.1466663,DEU,DEU
Greece,Germany,215253.8233005299,2016,0.00013576976804713042,1585432651.1466663,GRC,DEU
India,Germany,1782373.7472208205,2016,0.001124219149852702,1585432651.1466663,IND,DEU
Indonesia,Germany,391386.89818999614,2016,0.0002468644113686728,1585432651.1466663,IDN,DEU
Italy,Germany,1410997.4179975556,2016,0.0008899762578858521,1585432651.1466663,ITA,DEU
Japan,Germany,4839049.973860141,2016,0.0030521952290816588,1585432651.1466663,JPN,DEU
Mexico,Germany,772178.2061053611,2016,0.0004870457319942807,1585432651.1466663,MEX,DEU
Netherlands,Germany,428065.4883711272,2016,0.00026999916272793317,1585432651.1466663,NLD,DEU
Poland,Germany,487941.6426369507,2016,0.0003077656072517784,1585432651.1466663,POL,DEU
RoW Africa,Germany,1015194.9880014538,2016,0.0006403267822617458,1585432651.1466663,RoW Africa,DEU
RoW America,Germany,1057125.0694258474,2016,0.0006667738731514582,1585432651.1466663,RoW America,DEU
RoW Asia and Pacific,Germany,1740440.4024544472,2016,0.0010977700006340044,1585432651.1466663,RoW Asia and Pacific,DEU
RoW EU27,Germany,881392.269927424,2016,0.0005559317005928671,1585432651.1466663,RoW EU27,DEU
RoW Europe,Germany,1343421.6872485308,2016,0.0008473533620471984,1585432651.1466663,RoW Europe,DEU
RoW Middle East,Germany,2591720.4631814584,2016,0.0016347086464423405,1585432651.1466663,RoW Middle East,DEU
Russia,Germany,1346740.4572313088,2016,0.0008494466518380815,1585432651.1466663,RUS,DEU
Slovakia,Germany,198939.49117852538,2016,0.00012547962288694012,1585432651.1466663,SVK,DEU
South Korea,Germany,2729641.714076668,2016,0.0017217014624383137,1585432651.1466663,KOR,DEU
Spain,Germany,893121.8854859384,2016,0.0005633300694545346,1585432651.1466663,ESP,DEU
Sweden,Germany,257993.61796718292,2016,0.00016272757961720334,1585432651.1466663,SWE,DEU
Taiwan,Germany,717472.8241794708,2016,0.00045254071414547797,1585432651.1466663,TWN,DEU
United Kingdom,Germany,553554.9612918372,2016,0.0003491507260756096,1585432651.1466663,GBR,DEU
United States,Germany,4042996.090968821,2016,0.0025500900893170825,1585432651.1466663,USA,DEU
Australia,Greece,43031.13161378482,2016,2.714157020966012e-05,1585432651.1466663,AUS,GRC
Austria,Greece,30475.339671099802,2016,1.9222096661790378e-05,1585432651.1466663,AUT,GRC
Belgium,Greece,64822.66946598753,2016,4.0886422655105814e-05,1585432651.1466663,BEL,GRC
Brazil,Greece,92346.25355978895,2016,5.824672116661619e-05,1585432651.1466663,BRA,GRC
Canada,Greece,76704.51853326897,2016,4.838081168430102e-05,1585432651.1466663,CAN,GRC
China,Greece,2697343.4353163014,2016,0.00170132956033512,1585432651.1466663,CHN,GRC
Czech Republic,Greece,31372.723850777853,2016,1.978811514200082e-05,1585432651.1466663,CZE,GRC
Finland,Greece,15916.441480870159,2016,1.0039178560728247e-05,1585432651.1466663,FIN,GRC
France,Greece,96018.42674389115,2016,6.056291743105309e-05,1585432651.1466663,FRA,GRC
Germany,Greece,227584.5492409035,2016,0.00014354728286711054,1585432651.1466663,DEU,GRC
Greece,Greece,24390.406226694857,2016,1.5384069584447163e-05,1585432651.1466663,GRC,GRC
India,Greece,201960.72525900035,2016,0.00012738524409279195,1585432651.1466663,IND,GRC
Indonesia,Greece,44348.0365346428,2016,2.797219831606724e-05,1585432651.1466663,IDN,GRC
Italy,Greece,159880.0768615947,2016,0.00010084318419073886,1585432651.1466663,ITA,GRC
Japan,Greece,548312.6255357956,2016,0.0003458441613014768,1585432651.1466663,JPN,GRC
Mexico,Greece,87495.49094951073,2016,5.5187138278140984e-05,1585432651.1466663,MEX,GRC
Netherlands,Greece,48504.09081563749,2016,3.0593599028351563e-05,1585432651.1466663,NLD,GRC
Poland,Greece,55288.65549410745,2016,3.4872913367918754e-05,1585432651.1466663,POL,GRC
RoW Africa,Greece,115031.71700700736,2016,7.255541061539923e-05,1585432651.1466663,RoW Africa,GRC
RoW America,Greece,119782.81520079591,2016,7.555213090519034e-05,1585432651.1466663,RoW America,GRC
RoW Asia and Pacific,Greece,197209.25749870556,2016,0.0001243882907016414,1585432651.1466663,RoW Asia and Pacific,GRC
RoW EU27,Greece,99870.53697882355,2016,6.299260766869665e-05,1585432651.1466663,RoW EU27,GRC
RoW Europe,Greece,152223.07722909562,2016,9.601358791179182e-05,1585432651.1466663,RoW Europe,GRC
RoW Middle East,Greece,293667.77519497403,2016,0.00018522879226851952,1585432651.1466663,RoW Middle East,GRC
Russia,Greece,152599.121608643,2016,9.625077514221465e-05,1585432651.1466663,RUS,GRC
Slovakia,Greece,22541.82758943693,2016,1.4218092186466277e-05,1585432651.1466663,SVK,GRC
South Korea,Greece,309295.627072174,2016,0.00019508594505637027,1585432651.1466663,KOR,GRC
Spain,Greece,101199.6166755292,2016,6.383091492554821e-05,1585432651.1466663,ESP,GRC
Sweden,Greece,29233.247562423847,2016,1.8438656187180742e-05,1585432651.1466663,SWE,GRC
Taiwan,Greece,81296.82864251945,2016,5.127737755603898e-05,1585432651.1466663,TWN,GRC
United Kingdom,Greece,62723.29463003905,2016,3.956225739685274e-05,1585432651.1466663,GBR,GRC
United States,Greece,458111.78224731976,2016,0.0002889506419058481,1585432651.1466663,USA,GRC
Australia,India,317132.01986517326,2016,0.0002000286922536931,1585432651.1466663,AUS,IND
Austria,India,224597.99862839325,2016,0.0001416635380039338,1585432651.1466663,AUT,IND
Belgium,India,477731.91465961834,2016,0.0003013258963186472,1585432651.1466663,BEL,IND
Brazil,India,680575.952679247,2016,0.00042926828344743594,1585432651.1466663,BRA,IND
Canada,India,565299.0875654372,2016,0.0003565582474642388,1585432651.1466663,CAN,IND
China,India,19878955.965071544,2016,0.012538505467699346,1585432651.1466663,CHN,IND
Czech Republic,India,231211.57255466562,2016,0.0001458350011824479,1585432651.1466663,CZE,IND
Finland,India,117301.44805643511,2016,7.398702680406933e-05,1585432651.1466663,FIN,IND
France,India,707639.2312300741,2016,0.0004463382476185747,1585432651.1466663,FRA,IND
Germany,India,1677258.8732484598,2016,0.0010579187151440207,1585432651.1466663,DEU,IND
Greece,India,179753.07643960943,2016,0.00011337793271105068,1585432651.1466663,GRC,IND
India,India,1488415.694967563,2016,0.0009388072674617016,1585432651.1466663,IND,IND
Indonesia,India,326837.4011287102,2016,0.0002061502902014315,1585432651.1466663,IDN,IND
Italy,India,1178288.6199587898,2016,0.0007431968927261533,1585432651.1466663,ITA,IND
Japan,India,4040969.4858698407,2016,0.0025488118230359417,1585432651.1466663,JPN,IND
Mexico,India,644826.6897752502,2016,0.00040671969844249036,1585432651.1466663,MEX,IND
Netherlands,India,357466.7733304373,2016,0.00022546954175057453,1585432651.1466663,NLD,IND
Poland,India,407467.852549775,2016,0.0002570073552194559,1585432651.1466663,POL,IND
RoW Africa,India,847763.9213110325,2016,0.0005347208666971039,1585432651.1466663,RoW Africa,IND
RoW America,India,882778.6812432703,2016,0.0005568061693474014,1585432651.1466663,RoW America,IND
RoW Asia and Pacific,India,1453398.2086107226,2016,0.0009167202451391109,1585432651.1466663,RoW Asia and Pacific,IND
RoW EU27,India,736028.6189996508,2016,0.0004642446454394118,1585432651.1466663,RoW EU27,IND
RoW Europe,India,1121857.822663567,2016,0.0007076035818060021,1585432651.1466663,RoW Europe,IND
RoW Middle East,India,2164280.8740399214,2016,0.0013651042650563569,1585432651.1466663,RoW Middle East,IND
Russia,India,1124629.236758764,2016,0.0007093516308910217,1585432651.1466663,RUS,IND
Slovakia,India,166129.39069880225,2016,0.00010478489299349861,1585432651.1466663,SVK,IND
South Korea,India,2279455.459879886,2016,0.0014377497891387987,1585432651.1466663,KOR,IND
Spain,India,745823.7212487732,2016,0.00047042283423982416,1585432651.1466663,ESP,IND
Sweden,India,215444.01756514702,2016,0.00013588973168259582,1585432651.1466663,SWE,IND
Taiwan,India,599143.597723225,2016,0.00037790542366457103,1585432651.1466663,TWN,IND
United Kingdom,India,462259.89433490636,2016,0.0002915670331379742,1585432651.1466663,GBR,IND
United States,India,3376204.8155680504,2016,0.00212951638981713,1585432651.1466663,USA,IND
Australia,Indonesia,60734.015748190846,2016,3.8307534353013915e-05,1585432651.1466663,AUS,IDN
Austria,Indonesia,43012.80669343676,2016,2.7130011900743743e-05,1585432651.1466663,AUT,IDN
Belgium,Indonesia,91490.53277397684,2016,5.7706981566076736e-05,1585432651.1466663,BEL,IDN
Brazil,Indonesia,130337.2301882675,2016,8.220925063830426e-05,1585432651.1466663,BRA,IDN
Canada,Indonesia,108260.54039819809,2016,6.82845407024376e-05,1585432651.1466663,CAN,IDN
China,Indonesia,3807022.7306834967,2016,0.002401251625497975,1585432651.1466663,CHN,IDN
Czech Republic,Indonesia,44279.373866961156,2016,2.7928889842741688e-05,1585432651.1466663,CZE,IDN
Finland,Indonesia,22464.420838758142,2016,1.4169268447013956e-05,1585432651.1466663,FIN,IDN
France,Indonesia,135520.12849337788,2016,8.547832567681936e-05,1585432651.1466663,FRA,IDN
Germany,Indonesia,321212.173553326,2016,0.00020260221922451823,1585432651.1466663,DEU,IDN
Greece,Indonesia,34424.5482758369,2016,2.1713030983018614e-05,1585432651.1466663,GRC,IDN
India,Indonesia,285046.77876328205,2016,0.00017979116208886045,1585432651.1466663,IND,IDN
Indonesia,Indonesia,62592.69122131788,2016,3.947988025605984e-05,1585432651.1466663,IDN,IDN
Italy,Indonesia,225654.28245985653,2016,0.00014232978127241909,1585432651.1466663,ITA,IDN
Japan,Indonesia,773886.851522853,2016,0.00048812344754167785,1585432651.1466663,JPN,IDN
Mexico,Indonesia,123490.88514667582,2016,7.789096878846343e-05,1585432651.1466663,MEX,IDN
Netherlands,Indonesia,68458.53448408807,2016,4.317971781051396e-05,1585432651.1466663,NLD,IDN
Poland,Indonesia,78034.24671459882,2016,4.9219527968066284e-05,1585432651.1466663,POL,IDN
RoW Africa,Indonesia,162355.43332051407,2016,0.00010240449709616507,1585432651.1466663,RoW Africa,IDN
RoW America,Indonesia,169061.11995523315,2016,0.00010663405968898109,1585432651.1466663,RoW America,IDN
RoW Asia and Pacific,Indonesia,278340.57613004476,2016,0.00017556127403376898,1585432651.1466663,RoW Asia and Pacific,IDN
RoW EU27,Indonesia,140956.9817448644,2016,8.89075809325089e-05,1585432651.1466663,RoW EU27,IDN
RoW Europe,Indonesia,214847.20949525724,2016,0.00013551329937595816,1585432651.1466663,RoW Europe,IDN
RoW Middle East,Indonesia,414481.8552720549,2016,0.00026143138591997605,1585432651.1466663,RoW Middle East,IDN
Russia,Indonesia,215377.96278186803,2016,0.0001358480681132028,1585432651.1466663,RUS,IDN
Slovakia,Indonesia,31815.47149822848,2016,2.0067374968730395e-05,1585432651.1466663,SVK,IDN
South Korea,Indonesia,436538.9580372926,2016,0.0002753437414837932,1585432651.1466663,KOR,IDN
Spain,Indonesia,142832.8455470089,2016,9.00907682478375e-05,1585432651.1466663,ESP,IDN
Sweden,Indonesia,41259.722646805436,2016,2.602426701441041e-05,1585432651.1466663,SWE,IDN
Taiwan,Indonesia,114742.10935220671,2016,7.237274271424859e-05,1585432651.1466663,TWN,IDN
United Kingdom,Indonesia,88527.48101290225,2016,5.583805843084828e-05,1585432651.1466663,GBR,IDN
United States,Indonesia,646577.6400982793,2016,0.00040782409749833345,1585432651.1466663,USA,IDN
Australia,Italy,263675.19397534203,2016,0.00016631119195422057,1585432651.1466663,AUS,ITA
Austria,Italy,186739.01302627262,2016,0.00011778426090267118,1585432651.1466663,AUT,ITA
Belgium,Italy,397203.8401337401,2016,0.0002505334047753223,1585432651.1466663,BEL,ITA
Brazil,Italy,565855.8081288274,2016,0.00035690939487058716,1585432651.1466663,BRA,ITA
Canada,Italy,470010.4012664418,2016,0.00029645560845899455,1585432651.1466663,CAN,ITA
China,Italy,16528093.154619042,2016,0.010424973361476488,1585432651.1466663,CHN,ITA
Czech Republic,Italy,192237.78609993978,2016,0.00012125257163141149,1585432651.1466663,CZE,ITA
Finland,Italy,97528.7265147695,2016,6.151552791866101e-05,1585432651.1466663,FIN,ITA
France,Italy,588357.2135100232,2016,0.000371101991046099,1585432651.1466663,FRA,ITA
Germany,Italy,1394534.548031847,2016,0.0008795924235717285,1585432651.1466663,DEU,ITA
Greece,Italy,149453.30177784126,2016,9.426657238940358e-05,1585432651.1466663,GRC,ITA
India,Italy,1237523.408985384,2016,0.0007805588008360642,1585432651.1466663,IND,ITA
Indonesia,Italy,271744.60193701385,2016,0.0001714009117577301,1585432651.1466663,IDN,ITA
Italy,Italy,979672.3809330404,2016,0.0006179211587603492,1585432651.1466663,ITA,ITA
Japan,Italy,3359810.252649423,2016,0.0021191756396712505,1585432651.1466663,JPN,ITA
Mexico,Italy,536132.5641897754,2016,0.00033816167706778136,1585432651.1466663,MEX,ITA
Netherlands,Italy,297210.98361429793,2016,0.00018746364495479494,1585432651.1466663,NLD,ITA
Poland,Italy,338783.7151459984,2016,0.0002136853400243603,1585432651.1466663,POL,ITA
RoW Africa,Italy,704862.022610977,2016,0.00044458654368016487,1585432651.1466663,RoW Africa,ITA
RoW America,Italy,733974.5753308191,2016,0.0004629490724818686,1585432651.1466663,RoW America,ITA
RoW Asia and Pacific,Italy,1208408.5761099278,2016,0.0007621948338429543,1585432651.1466663,RoW Asia and Pacific,ITA
RoW EU27,Italy,611961.1891843529,2016,0.0003859900253358294,1585432651.1466663,RoW EU27,ITA
RoW Europe,Italy,932753.7443751578,2016,0.000588327573360207,1585432651.1466663,RoW Europe,ITA
RoW Middle East,Italy,1799462.509443166,2016,0.0011349977611106359,1585432651.1466663,RoW Middle East,ITA
Russia,Italy,935057.9985146325,2016,0.0005897809647343585,1585432651.1466663,RUS,ITA
Slovakia,Italy,138126.06744215958,2016,8.71220025286219e-05,1585432651.1466663,SVK,ITA
South Korea,Italy,1895222.8811443478,2016,0.0011953979122188668,1585432651.1466663,KOR,ITA
Spain,Italy,620105.2007696183,2016,0.0003911268008269707,1585432651.1466663,ESP,ITA
Sweden,Italy,179128.05580209094,2016,0.00011298370553459734,1585432651.1466663,SWE,ITA
Taiwan,Italy,498149.9620777878,2016,0.00031420442976086064,1585432651.1466663,TWN,ITA
United Kingdom,Italy,384339.8297248354,2016,0.00024241952469369237,1585432651.1466663,GBR,ITA
United States,Italy,2807100.5248221634,2016,0.0017705580383953392,1585432651.1466663,USA,ITA
Australia,Japan,878808.9233461946,2016,0.0005543022737109613,1585432651.1466663,AUS,JPN
Austria,Japan,622386.6115152345,2016,0.00039256578389822643,1585432651.1466663,AUT,JPN
Belgium,Japan,1323849.5217795635,2016,0.0008350083624315971,1585432651.1466663,BEL,JPN
Brazil,Japan,1885953.434953231,2016,0.0011895512771161944,1585432651.1466663,BRA,JPN
Canada,Japan,1566508.124001562,2016,0.0009880634935003911,1585432651.1466663,CAN,JPN
China,Japan,55086849.777592495,2016,0.03474562589445276,1585432651.1466663,CHN,JPN
Czech Republic,Japan,640713.5958573697,2016,0.0004041253946637044,1585432651.1466663,CZE,JPN
Finland,Japan,325055.6582454614,2016,0.0002050264689643956,1585432651.1466663,FIN,JPN
France,Japan,1960948.8618000194,2016,0.0012368540917722115,1585432651.1466663,FRA,JPN
Germany,Japan,4647875.263247836,2016,0.0029316131845059795,1585432651.1466663,DEU,JPN
Greece,Japan,498116.24087733,2016,0.0003141831603613479,1585432651.1466663,GRC,JPN
India,Japan,4124569.320493256,2016,0.002601541804699276,1585432651.1466663,IND,JPN
Indonesia,Japan,905703.63773245,2016,0.0005712659172733693,1585432651.1466663,IDN,JPN
Italy,Japan,3265171.884861243,2016,0.0020594831842902332,1585432651.1466663,ITA,JPN
Japan,Japan,11197986.420202982,2016,0.0070630476873956285,1585432651.1466663,JPN,JPN
Mexico,Japan,1786888.1554997328,2016,0.0011270665797171286,1585432651.1466663,MEX,JPN
Netherlands,Japan,990581.1125786726,2016,0.0006248017611232072,1585432651.1466663,NLD,JPN
Poland,Japan,1129139.788994696,2016,0.0007121966285846606,1585432651.1466663,POL,JPN
RoW Africa,Japan,2349250.325931746,2016,0.0014817723882705755,1585432651.1466663,RoW Africa,JPN
RoW America,Japan,2446280.2073925957,2016,0.0015429732733354016,1585432651.1466663,RoW America,JPN
RoW Asia and Pacific,Japan,4027531.866405505,2016,0.0025403361432556515,1585432651.1466663,RoW Asia and Pacific,JPN
RoW EU27,Japan,2039619.0836612184,2016,0.0012864747563928755,1585432651.1466663,RoW EU27,JPN
RoW Europe,Japan,3108795.723829108,2016,0.00196085006927331,1585432651.1466663,RoW Europe,JPN
RoW Middle East,Japan,5997468.662340214,2016,0.003782859308468598,1585432651.1466663,RoW Middle East,JPN
Russia,Japan,3116475.629612042,2016,0.0019656941134384024,1585432651.1466663,RUS,JPN
Slovakia,Japan,460363.4533486115,2016,0.0002903708669148784,1585432651.1466663,SVK,JPN
South Korea,Japan,6316630.5367004415,2016,0.003984168316536139,1585432651.1466663,KOR,JPN
Spain,Japan,2066762.4396037033,2016,0.0013035952287906488,1585432651.1466663,ESP,JPN
Sweden,Japan,597019.887281487,2016,0.0003765659089017068,1585432651.1466663,SWE,JPN
Taiwan,Japan,1660295.1012077117,2016,0.0010472189405250996,1585432651.1466663,TWN,JPN
United Kingdom,Japan,1280974.7795545026,2016,0.0008079654336802234,1585432651.1466663,GBR,JPN
United States,Japan,9355847.862829015,2016,0.005901132322500351,1585432651.1466663,USA,JPN
Australia,Mexico,129627.7043339689,2016,8.176172241704211e-05,1585432651.1466663,AUS,MEX
Austria,Mexico,91804.42722389632,2016,5.7904968184866534e-05,1585432651.1466663,AUT,MEX
Belgium,Mexico,195272.91030268767,2016,0.00012316695392986657,1585432651.1466663,BEL,MEX
