exporter,importer,year,tonnes,exp_ISO3,imp_ISO3
Austria,RoW EU27,2016,18552.57076459555,AUT,RoW EU27
Austria,RoW Europe,2008,66193.83104277922,AUT,RoW Europe
Austria,RoW Europe,2009,48417.22461856766,AUT,RoW Europe
Austria,RoW Europe,2010,50591.16674751068,AUT,RoW Europe
Austria,RoW Europe,2011,49517.38958835846,AUT,RoW Europe
Austria,RoW Europe,2012,47259.307519702634,AUT,RoW Europe
Austria,RoW Europe,2013,44759.19436502208,AUT,RoW Europe
Austria,RoW Europe,2014,43404.9998433158,AUT,RoW Europe
Austria,RoW Europe,2015,42018.679122538,AUT,RoW Europe
Austria,RoW Europe,2016,44834.66746289021,AUT,RoW Europe
Austria,RoW Middle East,2008,90233.87458446481,AUT,RoW Middle East
Austria,RoW Middle East,2009,58459.132775420774,AUT,RoW Middle East
Austria,RoW Middle East,2010,61996.30348341669,AUT,RoW Middle East
Austria,RoW Middle East,2011,63156.40352644418,AUT,RoW Middle East
Austria,RoW Middle East,2012,60108.96285375995,AUT,RoW Middle East
Austria,RoW Middle East,2013,56259.51372847218,AUT,RoW Middle East
Austria,RoW Middle East,2014,55249.40784736236,AUT,RoW Middle East
Austria,RoW Middle East,2015,53302.08591582517,AUT,RoW Middle East
Austria,RoW Middle East,2016,56988.69932874099,AUT,RoW Middle East
Austria,Russia,2008,140914.2483972149,AUT,RUS
Austria,Russia,2009,89786.23645853157,AUT,RUS
Austria,Russia,2010,101220.03092523839,AUT,RUS
Austria,Russia,2011,108721.99652237709,AUT,RUS
Austria,Russia,2012,105793.33867865689,AUT,RUS
Austria,Russia,2013,102111.88824970396,AUT,RUS
Austria,Russia,2014,100659.55539802204,AUT,RUS
Austria,Russia,2015,96669.71519790014,AUT,RUS
Austria,Russia,2016,105422.19899445897,AUT,RUS
Austria,Slovakia,2008,7427.65813384042,AUT,SVK
Austria,Slovakia,2009,5222.0428077514225,AUT,SVK
Austria,Slovakia,2010,5693.807342866647,AUT,SVK
Austria,Slovakia,2011,5702.931431279875,AUT,SVK
Austria,Slovakia,2012,5496.291031579316,AUT,SVK
Austria,Slovakia,2013,5254.200714725644,AUT,SVK
Austria,Slovakia,2014,5167.58761811872,AUT,SVK
Austria,Slovakia,2015,5024.541725149038,AUT,SVK
Austria,Slovakia,2016,5263.890314748578,AUT,SVK
Austria,South Korea,2008,124830.01911623462,AUT,KOR
Austria,South Korea,2009,82383.72197475855,AUT,KOR
Austria,South Korea,2010,93957.41493783706,AUT,KOR
Austria,South Korea,2011,111656.3040097278,AUT,KOR
Austria,South Korea,2012,107557.91564075206,AUT,KOR
Austria,South Korea,2013,103004.8992932706,AUT,KOR
Austria,South Korea,2014,102802.26675870398,AUT,KOR
Austria,South Korea,2015,93582.76788245993,AUT,KOR
Austria,South Korea,2016,100815.7007142543,AUT,KOR
Austria,Spain,2008,53300.713518157914,AUT,ESP
Austria,Spain,2009,30849.59402592613,AUT,ESP
Austria,Spain,2010,34843.799829313546,AUT,ESP
Austria,Spain,2011,38063.99144914354,AUT,ESP
Austria,Spain,2012,32691.82970415637,AUT,ESP
Austria,Spain,2013,30554.539185851307,AUT,ESP
Austria,Spain,2014,30251.54398656383,AUT,ESP
Austria,Spain,2015,28869.05581607792,AUT,ESP
Austria,Spain,2016,30240.766951893278,AUT,ESP
Austria,Sweden,2008,12041.980270816079,AUT,SWE
Austria,Sweden,2009,6353.729529755579,AUT,SWE
Austria,Sweden,2010,8014.908670055168,AUT,SWE
Austria,Sweden,2011,8560.888712786575,AUT,SWE
Austria,Sweden,2012,7698.050159093129,AUT,SWE
Austria,Sweden,2013,7381.0728384208505,AUT,SWE
Austria,Sweden,2014,7097.039592229088,AUT,SWE
Austria,Sweden,2015,6824.535023139925,AUT,SWE
Austria,Sweden,2016,7303.397364121962,AUT,SWE
Austria,Taiwan,2008,40749.54797722344,AUT,TWN
Austria,Taiwan,2009,28849.363863337854,AUT,TWN
Austria,Taiwan,2010,32696.024409904167,AUT,TWN
Austria,Taiwan,2011,41864.95473814051,AUT,TWN
Austria,Taiwan,2012,40165.559780353586,AUT,TWN
Austria,Taiwan,2013,38914.636905941785,AUT,TWN
Austria,Taiwan,2014,38681.649484249836,AUT,TWN
Austria,Taiwan,2015,35018.15655997109,AUT,TWN
Austria,Taiwan,2016,36896.93376826984,AUT,TWN
Austria,United Kingdom,2008,25177.114775411243,AUT,GBR
Austria,United Kingdom,2009,15399.71521354977,AUT,GBR
Austria,United Kingdom,2010,16249.338220962585,AUT,GBR
Austria,United Kingdom,2011,16259.673207223077,AUT,GBR
Austria,United Kingdom,2012,14470.964861635575,AUT,GBR
Austria,United Kingdom,2013,14947.66127654583,AUT,GBR
Austria,United Kingdom,2014,14888.192033758849,AUT,GBR
Austria,United Kingdom,2015,14117.57087777267,AUT,GBR
Austria,United Kingdom,2016,13213.785482747373,AUT,GBR
Austria,United States,2008,200247.17380264268,AUT,USA
Austria,United States,2009,118581.13075984843,AUT,USA
Austria,United States,2010,136439.50777978633,AUT,USA
Austria,United States,2011,171928.85566528174,AUT,USA
Austria,United States,2012,164814.98311525676,AUT,USA
Austria,United States,2013,156923.37985297502,AUT,USA
Austria,United States,2014,156549.11969300784,AUT,USA
Austria,United States,2015,144674.47663940044,AUT,USA
Austria,United States,2016,154850.0016581315,AUT,USA
Belgium,Australia,2008,33810.10534184324,BEL,AUS
Belgium,Australia,2009,20830.806932440224,BEL,AUS
Belgium,Australia,2010,24087.323317274677,BEL,AUS
Belgium,Australia,2011,24611.06554136501,BEL,AUS
Belgium,Australia,2012,20522.993120482774,BEL,AUS
Belgium,Australia,2013,18423.459474066214,BEL,AUS
Belgium,Australia,2014,17662.271812703788,BEL,AUS
Belgium,Australia,2015,17002.83147245109,BEL,AUS
Belgium,Australia,2016,18869.094533566054,BEL,AUS
Belgium,Austria,2008,24675.844617850176,BEL,AUT
Belgium,Austria,2009,15431.349633398371,BEL,AUT
Belgium,Austria,2010,17796.58351050208,BEL,AUT
Belgium,Austria,2011,19739.759889520374,BEL,AUT
Belgium,Austria,2012,18901.670714188625,BEL,AUT
Belgium,Austria,2013,18314.289602675257,BEL,AUT
Belgium,Austria,2014,18227.944984476748,BEL,AUT
Belgium,Austria,2015,17378.683174196314,BEL,AUT
Belgium,Austria,2016,19198.05677166969,BEL,AUT
Belgium,Belgium,2008,84408.08734905561,BEL,BEL
Belgium,Belgium,2009,54518.504798765214,BEL,BEL
Belgium,Belgium,2010,62223.37862181717,BEL,BEL
Belgium,Belgium,2011,71496.87710416845,BEL,BEL
Belgium,Belgium,2012,66491.04958046738,BEL,BEL
Belgium,Belgium,2013,63137.99887334219,BEL,BEL
Belgium,Belgium,2014,63017.57684529317,BEL,BEL
Belgium,Belgium,2015,59201.05921968139,BEL,BEL
Belgium,Belgium,2016,66338.52075111911,BEL,BEL
Belgium,Brazil,2008,109131.30133127893,BEL,BRA
Belgium,Brazil,2009,78647.6387370161,BEL,BRA
Belgium,Brazil,2010,90575.11271379671,BEL,BRA
Belgium,Brazil,2011,105981.02340732867,BEL,BRA
Belgium,Brazil,2012,99419.15149398698,BEL,BRA
Belgium,Brazil,2013,96416.78895856181,BEL,BRA
Belgium,Brazil,2014,94492.18334329022,BEL,BRA
Belgium,Brazil,2015,84052.60124980388,BEL,BRA
Belgium,Brazil,2016,89651.2555971416,BEL,BRA
Belgium,Canada,2008,60785.337785950986,BEL,CAN
Belgium,Canada,2009,41556.86029598953,BEL,CAN
Belgium,Canada,2010,50412.675349591926,BEL,CAN
Belgium,Canada,2011,53296.41692824474,BEL,CAN
Belgium,Canada,2012,52712.38537800627,BEL,CAN
Belgium,Canada,2013,49578.119761800335,BEL,CAN
Belgium,Canada,2014,47639.70816960578,BEL,CAN
Belgium,Canada,2015,46439.85198285156,BEL,CAN
Belgium,Canada,2016,51104.00590862576,BEL,CAN
Belgium,China,2008,1895315.536420617,BEL,CHN
Belgium,China,2009,1594098.164205235,BEL,CHN
Belgium,China,2010,1722095.5829715773,BEL,CHN
Belgium,China,2011,1909285.1958910408,BEL,CHN
Belgium,China,2012,1858613.6802939728,BEL,CHN
Belgium,China,2013,1808649.9791751388,BEL,CHN
Belgium,China,2014,1806574.204320108,BEL,CHN
Belgium,China,2015,1730325.4309831657,BEL,CHN
Belgium,China,2016,1767372.9868737138,BEL,CHN
Belgium,Czech Republic,2008,21576.768034095152,BEL,CZE
Belgium,Czech Republic,2009,15276.290114115527,BEL,CZE
Belgium,Czech Republic,2010,15812.752358544545,BEL,CZE
Belgium,Czech Republic,2011,16275.337575464753,BEL,CZE
Belgium,Czech Republic,2012,15367.99964807711,BEL,CZE
Belgium,Czech Republic,2013,14575.93555347006,BEL,CZE
Belgium,Czech Republic,2014,14179.996498188193,BEL,CZE
Belgium,Czech Republic,2015,13873.60490875926,BEL,CZE
Belgium,Czech Republic,2016,14640.838730865322,BEL,CZE
Belgium,Finland,2008,22271.393215840006,BEL,FIN
Belgium,Finland,2009,12488.446773718864,BEL,FIN
Belgium,Finland,2010,15292.87505367968,BEL,FIN
Belgium,Finland,2011,16770.64144521572,BEL,FIN
Belgium,Finland,2012,16236.016751080042,BEL,FIN
Belgium,Finland,2013,15316.496479094512,BEL,FIN
Belgium,Finland,2014,15120.423002693977,BEL,FIN
Belgium,Finland,2015,14596.29472527964,BEL,FIN
Belgium,Finland,2016,16329.205717997505,BEL,FIN
Belgium,France,2008,81316.3824731654,BEL,FRA
Belgium,France,2009,54844.04966284867,BEL,FRA
Belgium,France,2010,61170.02087133125,BEL,FRA
Belgium,France,2011,71866.93504742256,BEL,FRA
Belgium,France,2012,69606.3949396258,BEL,FRA
Belgium,France,2013,62567.02084204648,BEL,FRA
Belgium,France,2014,62807.13662949048,BEL,FRA
Belgium,France,2015,57445.69533146015,BEL,FRA
Belgium,France,2016,60976.6939623135,BEL,FRA
Belgium,Germany,2008,235257.44621137565,BEL,DEU
Belgium,Germany,2009,138099.13444873158,BEL,DEU
Belgium,Germany,2010,160366.12993297994,BEL,DEU
Belgium,Germany,2011,183660.7672222522,BEL,DEU
Belgium,Germany,2012,175879.46505592563,BEL,DEU
Belgium,Germany,2013,166017.10011558095,BEL,DEU
Belgium,Germany,2014,163101.22906395278,BEL,DEU
Belgium,Germany,2015,151654.69194875928,BEL,DEU
Belgium,Germany,2016,168328.54598089197,BEL,DEU
Belgium,Greece,2008,22696.034432437267,BEL,GRC
Belgium,Greece,2009,15369.535339595297,BEL,GRC
Belgium,Greece,2010,17063.213215208194,BEL,GRC
Belgium,Greece,2011,17961.09852047204,BEL,GRC
Belgium,Greece,2012,14006.534010619209,BEL,GRC
Belgium,Greece,2013,12638.91335413442,BEL,GRC
Belgium,Greece,2014,12292.780334530467,BEL,GRC
Belgium,Greece,2015,11407.474186397452,BEL,GRC
Belgium,Greece,2016,13210.057136441013,BEL,GRC
Belgium,India,2008,332629.414884874,BEL,IND
Belgium,India,2009,309584.8363728468,BEL,IND
Belgium,India,2010,340269.94036350015,BEL,IND
Belgium,India,2011,411173.42108363356,BEL,IND
Belgium,India,2012,408758.80077619787,BEL,IND
Belgium,India,2013,395205.5946011592,BEL,IND
Belgium,India,2014,394083.134510961,BEL,IND
Belgium,India,2015,380795.8455792334,BEL,IND
Belgium,India,2016,435826.0175241962,BEL,IND
Belgium,Indonesia,2008,48294.108517303364,BEL,IDN
Belgium,Indonesia,2009,29199.374595245965,BEL,IDN
Belgium,Indonesia,2010,32672.320039461774,BEL,IDN
Belgium,Indonesia,2011,34565.18713703741,BEL,IDN
Belgium,Indonesia,2012,26690.53356151012,BEL,IDN
Belgium,Indonesia,2013,25985.481567772906,BEL,IDN
Belgium,Indonesia,2014,28643.11158860733,BEL,IDN
Belgium,Indonesia,2015,26798.639905117565,BEL,IDN
Belgium,Indonesia,2016,28803.48516769035,BEL,IDN
Belgium,Italy,2008,211487.75642196467,BEL,ITA
Belgium,Italy,2009,117402.21682118419,BEL,ITA
Belgium,Italy,2010,136536.50459299635,BEL,ITA
Belgium,Italy,2011,171108.66114074155,BEL,ITA
Belgium,Italy,2012,165586.92395207117,BEL,ITA
Belgium,Italy,2013,150702.54675303644,BEL,ITA
Belgium,Italy,2014,147759.73600870196,BEL,ITA
Belgium,Italy,2015,136300.06659487155,BEL,ITA
Belgium,Italy,2016,152195.5928532621,BEL,ITA
Belgium,Japan,2008,528295.1103987981,BEL,JPN
Belgium,Japan,2009,325339.7159467923,BEL,JPN
Belgium,Japan,2010,375657.09397163556,BEL,JPN
Belgium,Japan,2011,417525.5125009849,BEL,JPN
Belgium,Japan,2012,403876.2842524708,BEL,JPN
Belgium,Japan,2013,387592.24800988275,BEL,JPN
Belgium,Japan,2014,388049.22095819487,BEL,JPN
Belgium,Japan,2015,364335.29004829284,BEL,JPN
Belgium,Japan,2016,400485.19977000443,BEL,JPN
Belgium,Mexico,2008,105881.73435961035,BEL,MEX
Belgium,Mexico,2009,72259.88352269001,BEL,MEX
Belgium,Mexico,2010,83670.76952723153,BEL,MEX
Belgium,Mexico,2011,105327.56333506086,BEL,MEX
Belgium,Mexico,2012,102232.55986848215,BEL,MEX
Belgium,Mexico,2013,100445.71666688785,BEL,MEX
Belgium,Mexico,2014,99563.06471027965,BEL,MEX
Belgium,Mexico,2015,95181.87183236235,BEL,MEX
Belgium,Mexico,2016,105370.16687677654,BEL,MEX
Belgium,Netherlands,2008,31452.90489249648,BEL,NLD
Belgium,Netherlands,2009,17024.856757810943,BEL,NLD
Belgium,Netherlands,2010,19238.350174263553,BEL,NLD
Belgium,Netherlands,2011,21168.62980375053,BEL,NLD
Belgium,Netherlands,2012,20048.8615792884,BEL,NLD
Belgium,Netherlands,2013,18597.109635556815,BEL,NLD
Belgium,Netherlands,2014,18655.73937191857,BEL,NLD
Belgium,Netherlands,2015,17798.588129264073,BEL,NLD
Belgium,Netherlands,2016,19588.977221490175,BEL,NLD
Belgium,Poland,2008,59053.82992804209,BEL,POL
Belgium,Poland,2009,36511.73069793606,BEL,POL
Belgium,Poland,2010,40691.903438360896,BEL,POL
Belgium,Poland,2011,47128.83245729399,BEL,POL
Belgium,Poland,2012,44319.33999006625,BEL,POL
Belgium,Poland,2013,38895.64111198448,BEL,POL
Belgium,Poland,2014,38496.049314719385,BEL,POL
Belgium,Poland,2015,36924.700601317214,BEL,POL
Belgium,Poland,2016,41044.553855235885,BEL,POL
Belgium,RoW Africa,2008,82563.73649547549,BEL,RoW Africa
Belgium,RoW Africa,2009,59021.746203921095,BEL,RoW Africa
Belgium,RoW Africa,2010,64020.00911100987,BEL,RoW Africa
Belgium,RoW Africa,2011,66370.27175674825,BEL,RoW Africa
Belgium,RoW Africa,2012,63842.15460524961,BEL,RoW Africa
Belgium,RoW Africa,2013,61095.28874653169,BEL,RoW Africa
Belgium,RoW Africa,2014,60159.38155899616,BEL,RoW Africa
Belgium,RoW Africa,2015,57409.979346101994,BEL,RoW Africa
Belgium,RoW Africa,2016,62954.06140954492,BEL,RoW Africa
Belgium,RoW America,2008,64933.178144038975,BEL,RoW America
Belgium,RoW America,2009,50782.50492309478,BEL,RoW America
Belgium,RoW America,2010,53282.49863557529,BEL,RoW America
Belgium,RoW America,2011,55296.6602481022,BEL,RoW America
Belgium,RoW America,2012,53603.25149005861,BEL,RoW America
Belgium,RoW America,2013,51656.670551714065,BEL,RoW America
Belgium,RoW America,2014,51003.39375768014,BEL,RoW America
Belgium,RoW America,2015,49288.06045180472,BEL,RoW America
Belgium,RoW America,2016,53699.38376507042,BEL,RoW America
Belgium,RoW Asia and Pacific,2008,321777.5854344535,BEL,RoW Asia and Pacific
Belgium,RoW Asia and Pacific,2009,187378.56127449134,BEL,RoW Asia and Pacific
Belgium,RoW Asia and Pacific,2010,208758.36771253584,BEL,RoW Asia and Pacific
Belgium,RoW Asia and Pacific,2011,236322.74942760845,BEL,RoW Asia and Pacific
Belgium,RoW Asia and Pacific,2012,228826.16106690455,BEL,RoW Asia and Pacific
Belgium,RoW Asia and Pacific,2013,221858.307200966,BEL,RoW Asia and Pacific
Belgium,RoW Asia and Pacific,2014,220557.7667127817,BEL,RoW Asia and Pacific
Belgium,RoW Asia and Pacific,2015,209851.18932764055,BEL,RoW Asia and Pacific
Belgium,RoW Asia and Pacific,2016,235118.77419827128,BEL,RoW Asia and Pacific
Belgium,RoW EU27,2008,57720.29786111238,BEL,RoW EU27
Belgium,RoW EU27,2009,41752.48762349588,BEL,RoW EU27
Belgium,RoW EU27,2010,45032.73445232125,BEL,RoW EU27
Belgium,RoW EU27,2011,50281.12265663693,BEL,RoW EU27
Belgium,RoW EU27,2012,48887.24361825679,BEL,RoW EU27
Belgium,RoW EU27,2013,46869.31183941811,BEL,RoW EU27
Belgium,RoW EU27,2014,47163.700454499005,BEL,RoW EU27
Belgium,RoW EU27,2015,45143.20592540778,BEL,RoW EU27
Belgium,RoW EU27,2016,50082.000049980204,BEL,RoW EU27
Belgium,RoW Europe,2008,143671.4345901204,BEL,RoW Europe
Belgium,RoW Europe,2009,102470.25304315274,BEL,RoW Europe
Belgium,RoW Europe,2010,109873.1998045437,BEL,RoW Europe
Belgium,RoW Europe,2011,112455.31153069426,BEL,RoW Europe
Belgium,RoW Europe,2012,107585.1315747238,BEL,RoW Europe
Belgium,RoW Europe,2013,102094.44216335146,BEL,RoW Europe
Belgium,RoW Europe,2014,100352.18854454572,BEL,RoW Europe
Belgium,RoW Europe,2015,96040.29787573079,BEL,RoW Europe
Belgium,RoW Europe,2016,105674.40302969338,BEL,RoW Europe
Belgium,RoW Middle East,2008,219622.51210179302,BEL,RoW Middle East
Belgium,RoW Middle East,2009,134767.39900288684,BEL,RoW Middle East
Belgium,RoW Middle East,2010,145450.2870025004,BEL,RoW Middle East
Belgium,RoW Middle East,2011,151254.712804114,BEL,RoW Middle East
Belgium,RoW Middle East,2012,145980.41622913335,BEL,RoW Middle East
Belgium,RoW Middle East,2013,138857.46777991956,BEL,RoW Middle East
Belgium,RoW Middle East,2014,136945.2557585736,BEL,RoW Middle East
Belgium,RoW Middle East,2015,130930.13117073358,BEL,RoW Middle East
Belgium,RoW Middle East,2016,143518.25631175787,BEL,RoW Middle East
Belgium,Russia,2008,348330.4871110454,BEL,RUS
Belgium,Russia,2009,213886.352190429,BEL,RUS
Belgium,Russia,2010,246675.97483097628,BEL,RUS
Belgium,Russia,2011,276692.34612433583,BEL,RUS
Belgium,Russia,2012,270277.98450774886,BEL,RUS
Belgium,Russia,2013,261820.6389172535,BEL,RUS
Belgium,Russia,2014,261573.04934204931,BEL,RUS
Belgium,Russia,2015,249112.01316018763,BEL,RUS
Belgium,Russia,2016,277823.71651178104,BEL,RUS
Belgium,Slovakia,2008,14527.006830515767,BEL,SVK
Belgium,Slovakia,2009,10123.32800474803,BEL,SVK
Belgium,Slovakia,2010,11390.501914231598,BEL,SVK
Belgium,Slovakia,2011,11877.949403801751,BEL,SVK
Belgium,Slovakia,2012,11581.612707394943,BEL,SVK
Belgium,Slovakia,2013,11041.424333142026,BEL,SVK
Belgium,Slovakia,2014,10994.467149878526,BEL,SVK
Belgium,Slovakia,2015,10555.520357010693,BEL,SVK
Belgium,Slovakia,2016,11408.924783095512,BEL,SVK
Belgium,South Korea,2008,307320.2100818687,BEL,KOR
Belgium,South Korea,2009,198679.19219956116,BEL,KOR
Belgium,South Korea,2010,231216.89787433026,BEL,KOR
Belgium,South Korea,2011,283338.16998049425,BEL,KOR
Belgium,South Korea,2012,276090.19228153426,BEL,KOR
Belgium,South Korea,2013,266144.78620121366,BEL,KOR
Belgium,South Korea,2014,265354.9512270605,BEL,KOR
Belgium,South Korea,2015,237888.13303613642,BEL,KOR
Belgium,South Korea,2016,262496.30674215156,BEL,KOR
Belgium,Spain,2008,149052.78744232023,BEL,ESP
Belgium,Spain,2009,84806.66854097653,BEL,ESP
Belgium,Spain,2010,96870.27473284144,BEL,ESP
Belgium,Spain,2011,108544.33069380636,BEL,ESP
Belgium,Spain,2012,94568.94632745569,BEL,ESP
Belgium,Spain,2013,89258.88950772067,BEL,ESP
Belgium,Spain,2014,88981.44585544708,BEL,ESP
Belgium,Spain,2015,84810.18176409815,BEL,ESP
Belgium,Spain,2016,89488.18448549997,BEL,ESP
Belgium,Sweden,2008,26552.201541204016,BEL,SWE
Belgium,Sweden,2009,14313.327784563055,BEL,SWE
Belgium,Sweden,2010,18520.94010542908,BEL,SWE
Belgium,Sweden,2011,20526.02342837603,BEL,SWE
Belgium,Sweden,2012,18691.54433575936,BEL,SWE
Belgium,Sweden,2013,17961.21261601633,BEL,SWE
Belgium,Sweden,2014,17485.854379334483,BEL,SWE
Belgium,Sweden,2015,16687.86692151162,BEL,SWE
Belgium,Sweden,2016,18342.001101139544,BEL,SWE
Belgium,Taiwan,2008,100559.37166062457,BEL,TWN
Belgium,Taiwan,2009,69713.24359962095,BEL,TWN
Belgium,Taiwan,2010,80470.0396478841,BEL,TWN
Belgium,Taiwan,2011,106227.80956081205,BEL,TWN
Belgium,Taiwan,2012,102968.98506067933,BEL,TWN
Belgium,Taiwan,2013,100115.29506967844,BEL,TWN
Belgium,Taiwan,2014,99597.09165166483,BEL,TWN
Belgium,Taiwan,2015,88947.3167373388,BEL,TWN
Belgium,Taiwan,2016,95713.78754974128,BEL,TWN
Belgium,United Kingdom,2008,56692.95950966024,BEL,GBR
Belgium,United Kingdom,2009,35008.39934911334,BEL,GBR
Belgium,United Kingdom,2010,37862.797587585796,BEL,GBR
Belgium,United Kingdom,2011,41010.389306205165,BEL,GBR
Belgium,United Kingdom,2012,36301.28015786529,BEL,GBR
Belgium,United Kingdom,2013,36831.177641608236,BEL,GBR
Belgium,United Kingdom,2014,36993.88360272567,BEL,GBR
Belgium,United Kingdom,2015,34784.60268636701,BEL,GBR
Belgium,United Kingdom,2016,33530.69352613454,BEL,GBR
Belgium,United States,2008,515709.78744701075,BEL,USA
Belgium,United States,2009,300475.6528494401,BEL,USA
Belgium,United States,2010,351037.30319321103,BEL,USA
Belgium,United States,2011,458950.72613813693,BEL,USA
Belgium,United States,2012,445885.88249525626,BEL,USA
Belgium,United States,2013,430594.23106372036,BEL,USA
Belgium,United States,2014,433822.96908629406,BEL,USA
Belgium,United States,2015,401069.87303115934,BEL,USA
Belgium,United States,2016,437784.9616071878,BEL,USA
Brazil,Australia,2008,1532494.9281685932,BRA,AUS
Brazil,Australia,2009,1049210.5459190903,BRA,AUS
Brazil,Australia,2010,1247940.4176808374,BRA,AUS
Brazil,Australia,2011,1429475.4139130106,BRA,AUS
Brazil,Australia,2012,912309.9026456245,BRA,AUS
Brazil,Australia,2013,638086.7064120587,BRA,AUS
Brazil,Australia,2014,619419.8341695495,BRA,AUS
Brazil,Australia,2015,622368.8649304439,BRA,AUS
Brazil,Australia,2016,618797.0467839318,BRA,AUS
Brazil,Austria,2008,1298660.1898094993,BRA,AUT
Brazil,Austria,2009,1003423.3796343638,BRA,AUT
Brazil,Austria,2010,1090638.2765678582,BRA,AUT
Brazil,Austria,2011,1438352.833341808,BRA,AUT
Brazil,Austria,2012,1282450.8562237846,BRA,AUT
