exporter,importer,tonnes,year,yearly_share,total_source_1,exp_ISO3,imp_ISO3
Australia,Germany,367382.68596585223,2008,0.00028396778554967727,1293747758.2350001,AUS,DEU
Austria,Germany,427117.8427738667,2008,0.000330139967435819,1293747758.2350001,AUT,DEU
Belgium,Germany,520850.9571465352,2008,0.0004025908093994365,1293747758.2350001,BEL,DEU
Brazil,Germany,888407.3415721791,2008,0.0006866928548608207,1293747758.2350001,BRA,DEU
Canada,Germany,749216.6689914096,2008,0.0005791056751383523,1293747758.2350001,CAN,DEU
China,Germany,22208238.94859915,2008,0.017165818303636574,1293747758.2350001,CHN,DEU
Czech Republic,Germany,245847.85926572682,2008,0.00019002766010673178,1293747758.2350001,CZE,DEU
Finland,Germany,238208.34844549588,2008,0.0001841227139751511,1293747758.2350001,FIN,DEU
France,Germany,989829.4660400234,2008,0.0007650869033314513,1293747758.2350001,FRA,DEU
Germany,Germany,2339031.2952530053,2008,0.0018079500276344724,1293747758.2350001,DEU,DEU
Greece,Germany,93526.88886980207,2008,7.229144033253937e-05,1293747758.2350001,GRC,DEU
India,Germany,1728755.4155557835,2008,0.0013362383853822047,1293747758.2350001,IND,DEU
Indonesia,Germany,185805.88917572467,2008,0.00014361832744677448,1293747758.2350001,IDN,DEU
Italy,Germany,1398539.3770734814,2008,0.0010809984930767677,1293747758.2350001,ITA,DEU
Japan,Germany,5686702.0816900795,2008,0.004395526133663167,1293747758.2350001,JPN,DEU
Mexico,Germany,616542.0203405048,2008,0.0004765550443786851,1293747758.2350001,MEX,DEU
Netherlands,Germany,423351.8296966638,2008,0.00032722903440947636,1293747758.2350001,NLD,DEU
Poland,Germany,385906.1344225261,2008,0.00029828545167799933,1293747758.2350001,POL,DEU
RoW Africa,Germany,279993.7992295187,2008,0.00021642070291314063,1293747758.2350001,RoW Africa,DEU
RoW America,Germany,347659.24671897193,2008,0.0002687225887009592,1293747758.2350001,RoW America,DEU
RoW Asia and Pacific,Germany,1249453.3103904203,2008,0.0009657626863021515,1293747758.2350001,RoW Asia and Pacific,DEU
RoW EU27,Germany,401597.9752299325,2008,0.0003104144317728627,1293747758.2350001,RoW EU27,DEU
RoW Europe,Germany,837669.1857410686,2008,0.0006474748886783477,1293747758.2350001,RoW Europe,DEU
RoW Middle East,Germany,538457.874402113,2008,0.00041620004438632305,1293747758.2350001,RoW Middle East,DEU
Russia,Germany,1528630.4666916614,2008,0.001181552166534457,1293747758.2350001,RUS,DEU
Slovakia,Germany,263946.9405654417,2008,0.0002040173124052653,1293747758.2350001,SVK,DEU
South Korea,Germany,2692147.7649364136,2008,0.00208089076699865,1293747758.2350001,KOR,DEU
Spain,Germany,741788.4949788707,2008,0.0005733640814117106,1293747758.2350001,ESP,DEU
Sweden,Germany,266120.19006348355,2008,0.00020569712169127847,1293747758.2350001,SWE,DEU
Taiwan,Germany,797132.2616670261,2008,0.0006161419462125419,1293747758.2350001,TWN,DEU
United Kingdom,Germany,562219.1892371307,2008,0.0004345663098996517,1293747758.2350001,GBR,DEU
United States,Germany,3479611.6100243265,2008,0.0026895595280268534,1293747758.2350001,USA,DEU
Australia,Greece,24972.68180667318,2008,1.9302589432689915e-05,1293747758.2350001,AUS,GRC
Austria,Greece,29033.150221183136,2008,2.2441121181760895e-05,1293747758.2350001,AUT,GRC
Belgium,Greece,35404.62178720126,2008,2.73659386552307e-05,1293747758.2350001,BEL,GRC
Brazil,Greece,60389.1092967372,2008,4.667765328468917e-05,1293747758.2350001,BRA,GRC
Canada,Greece,50927.67908699534,2008,3.936445784182351e-05,1293747758.2350001,CAN,GRC
China,Greece,1509595.501183143,2008,0.0011668391242220305,1293747758.2350001,CHN,GRC
Czech Republic,Greece,16711.401923663023,2008,1.291704802369019e-05,1293747758.2350001,CZE,GRC
Finland,Greece,16192.110534226373,2008,1.2515662679343704e-05,1293747758.2350001,FIN,GRC
France,Greece,67283.234791261,2008,5.200645517102374e-05,1293747758.2350001,FRA,GRC
Germany,Greece,158994.64709276106,2008,0.0001228946261593296,1293747758.2350001,DEU,GRC
Greece,Greece,6357.450759863533,2008,4.91398011660071e-06,1293747758.2350001,GRC,GRC
India,Greece,117511.4075755767,2008,9.08302308758332e-05,1293747758.2350001,IND,GRC
Indonesia,Greece,12630.077176496858,2008,9.762395409849819e-06,1293747758.2350001,IDN,GRC
Italy,Greece,95065.11550143502,2008,7.348040983748481e-05,1293747758.2350001,ITA,GRC
Japan,Greece,386551.1283217583,2008,0.00029878399855093237,1293747758.2350001,JPN,GRC
Mexico,Greece,41909.17749531427,2008,3.239362327668031e-05,1293747758.2350001,MEX,GRC
Netherlands,Greece,28777.161594503377,2008,2.2243255233742565e-05,1293747758.2350001,NLD,GRC
Poland,Greece,26231.805423536938,2008,2.027582676496674e-05,1293747758.2350001,POL,GRC
RoW Africa,Greece,19032.45587625706,2008,1.4711102496689272e-05,1293747758.2350001,RoW Africa,GRC
RoW America,Greece,23631.985937284666,2008,1.8266300974716034e-05,1293747758.2350001,RoW America,GRC
RoW Asia and Pacific,Greece,84931.0486214647,2008,6.56473010916225e-05,1293747758.2350001,RoW Asia and Pacific,GRC
RoW EU27,Greece,27298.448222780007,2008,2.1100286395875197e-05,1293747758.2350001,RoW EU27,GRC
RoW Europe,Greece,56940.20574341563,2008,4.4011829493792904e-05,1293747758.2350001,RoW Europe,GRC
RoW Middle East,Greece,36601.440254964924,2008,2.8291017334707167e-05,1293747758.2350001,RoW Middle East,GRC
Russia,Greece,103907.99805900212,2008,8.031549998645715e-05,1293747758.2350001,RUS,GRC
Slovakia,Greece,17941.680109571542,2008,1.3867989332053832e-05,1293747758.2350001,SVK,GRC
South Korea,Greece,182997.58613117287,2008,0.00014144765466556476,1293747758.2350001,KOR,GRC
Spain,Greece,50422.75212084442,2008,3.897417545258887e-05,1293747758.2350001,ESP,GRC
Sweden,Greece,18089.404795861123,2008,1.3982172862304826e-05,1293747758.2350001,SWE,GRC
Taiwan,Greece,54184.72156073633,2008,4.188198295675351e-05,1293747758.2350001,TWN,GRC
United Kingdom,Greece,38216.60644387242,2008,2.9539457131898385e-05,1293747758.2350001,GBR,GRC
United States,Greece,236525.10311248113,2008,0.00018282165252611631,1293747758.2350001,USA,GRC
Australia,India,250922.50750677887,2008,0.00019395010032643517,1293747758.2350001,AUS,IND
Austria,India,291721.64826800313,2008,0.0002254857227084091,1293747758.2350001,AUT,IND
Belgium,India,355741.39162829414,2008,0.0002749696680546257,1293747758.2350001,BEL,IND
Brazil,India,606782.5390856195,2008,0.0004690114709171939,1293747758.2350001,BRA,IND
Canada,India,511715.26370507444,2008,0.0003955293916050404,1293747758.2350001,CAN,IND
China,India,15168235.378520569,2008,0.011724260221493166,1293747758.2350001,CHN,IND
Czech Republic,India,167914.18081465334,2008,0.00012978896368773683,1293747758.2350001,CZE,IND
Finland,India,162696.39149440033,2008,0.00012575588282862763,1293747758.2350001,FIN,IND
France,India,676053.8935095001,2008,0.0005225546395781268,1293747758.2350001,FRA,IND
Germany,India,1597559.2348357942,2008,0.0012348305337473743,1293747758.2350001,DEU,IND
Greece,India,63878.89715264435,2008,4.9375078523646184e-05,1293747758.2350001,GRC,IND
India,India,1180740.5853814718,2008,0.0009126513092415334,1293747758.2350001,IND,IND
Indonesia,India,126905.48882761493,2008,9.809136906312107e-05,1293747758.2350001,IDN,IND
Italy,India,955202.9100221089,2008,0.000738322369211482,1293747758.2350001,ITA,IND
Japan,India,3884019.6186565068,2008,0.003002145970057791,1293747758.2350001,JPN,IND
Mexico,India,421098.4253667631,2008,0.00032548726959051745,1293747758.2350001,MEX,IND
Netherlands,India,289149.45314468653,2008,0.0002234975491197447,1293747758.2350001,NLD,IND
Poland,India,263574.0300738711,2008,0.00020372907191232767,1293747758.2350001,POL,IND
RoW Africa,India,191235.86821047743,2008,0.00014781541996360375,1293747758.2350001,RoW Africa,IND
RoW America,India,237451.3967217137,2008,0.00018353762950334122,1293747758.2350001,RoW America,IND
RoW Asia and Pacific,India,853377.0722412951,2008,0.000659616271262582,1293747758.2350001,RoW Asia and Pacific,IND
RoW EU27,India,274291.5649785388,2008,0.0002120131712171946,1293747758.2350001,RoW EU27,IND
RoW Europe,India,572128.3587047694,2008,0.00044222558459563826,1293747758.2350001,RoW Europe,IND
RoW Middle East,India,367766.9235507102,2008,0.000284264781298974,1293747758.2350001,RoW Middle East,IND
Russia,India,1044055.1700796684,2008,0.0008070005636214777,1293747758.2350001,RUS,IND
Slovakia,India,180275.8623316282,2008,0.00013934390315587495,1293747758.2350001,SVK,IND
South Korea,India,1838737.914075215,2008,0.0014212491595608403,1293747758.2350001,KOR,IND
Spain,India,506641.81198796123,2008,0.00039160787623636085,1293747758.2350001,ESP,IND
Sweden,India,181760.19016183363,2008,0.00014049121167931575,1293747758.2350001,SWE,IND
Taiwan,India,544441.6292598203,2008,0.00042082517692828837,1293747758.2350001,TWN,IND
United Kingdom,India,383995.91156633216,2008,0.000296808948361155,1293747758.2350001,GBR,IND
United States,India,2376576.0136211137,2008,0.0018369701500881173,1293747758.2350001,USA,IND
Australia,Indonesia,47278.27493765306,2008,3.654365747628627e-05,1293747758.2350001,AUS,IDN
Austria,Indonesia,54965.560811152995,2008,4.2485531249259865e-05,1293747758.2350001,AUT,IDN
Belgium,Indonesia,67028.02543914651,2008,5.1809191561877355e-05,1293747758.2350001,BEL,IDN
Brazil,Indonesia,114328.65389838433,2008,8.837012715241926e-05,1293747758.2350001,BRA,IDN
Canada,Indonesia,96416.27942128293,2008,7.452478955621085e-05,1293747758.2350001,CAN,IDN
China,Indonesia,2857966.0714677335,2008,0.0022090597284332484,1293747758.2350001,CHN,IDN
Czech Republic,Indonesia,31638.025788079332,2008,2.4454555060440546e-05,1293747758.2350001,CZE,IDN
Finland,Indonesia,30654.900359764095,2008,2.3694650030996112e-05,1293747758.2350001,FIN,IDN
France,Indonesia,127380.61314365959,2008,9.845861554762346e-05,1293747758.2350001,FRA,IDN
Germany,Indonesia,301008.6498315496,2008,0.00023266409384330197,1293747758.2350001,DEU,IDN
Greece,Indonesia,12035.926340633088,2008,9.303147591191302e-06,1293747758.2350001,GRC,IDN
India,Indonesia,222472.5860055054,2008,0.00017195978473347418,1293747758.2350001,IND,IDN
Indonesia,Indonesia,23911.254624599213,2008,1.8482161203680247e-05,1293747758.2350001,IDN,IDN
Italy,Indonesia,179977.26518068698,2008,0.00013911310302575642,1293747758.2350001,ITA,IDN
Japan,Indonesia,731818.5666392221,2008,0.0005656578432550161,1293747758.2350001,JPN,IDN
Mexico,Indonesia,79342.45346456928,2008,6.132760652881246e-05,1293747758.2350001,MEX,IDN
Netherlands,Indonesia,54480.91339175956,2008,4.2110923899172846e-05,1293747758.2350001,NLD,IDN
Poland,Indonesia,49662.045152700506,2008,3.838618837141185e-05,1293747758.2350001,POL,IDN
RoW Africa,Indonesia,36032.25074927047,2008,2.785106333125368e-05,1293747758.2350001,RoW Africa,IDN
RoW America,Indonesia,44740.079502258784,2008,3.458176388517619e-05,1293747758.2350001,RoW America,IDN
RoW Asia and Pacific,Indonesia,160791.4578876179,2008,0.00012428346782759122,1293747758.2350001,RoW Asia and Pacific,IDN
RoW EU27,Indonesia,51681.421672213444,2008,3.9947061815759206e-05,1293747758.2350001,RoW EU27,IDN
RoW Europe,Indonesia,107799.18594826358,2008,8.332318665837071e-05,1293747758.2350001,RoW Europe,IDN
RoW Middle East,Indonesia,69293.84907392986,2008,5.356055586018114e-05,1293747758.2350001,RoW Middle East,IDN
Russia,Indonesia,196718.617018941,2008,0.00015205330078199716,1293747758.2350001,RUS,IDN
Slovakia,Indonesia,33967.18542335618,2008,2.6254874806272926e-05,1293747758.2350001,SVK,IDN
South Korea,Indonesia,346451.01525363815,2008,0.000267788688365563,1293747758.2350001,KOR,IDN
Spain,Indonesia,95460.35497050964,2008,7.378590947337505e-05,1293747758.2350001,ESP,IDN
Sweden,Indonesia,34246.85908800386,2008,2.6471048061737517e-05,1293747758.2350001,SWE,IDN
Taiwan,Indonesia,102582.51338368678,2008,7.929096899355043e-05,1293747758.2350001,TWN,IDN
United Kingdom,Indonesia,72351.67951589191,2008,5.5924100393880446e-05,1293747758.2350001,GBR,IDN
United States,Indonesia,447789.3094135244,2008,0.0003461179403506156,1293747758.2350001,USA,IDN
Australia,Italy,245577.11964648883,2008,0.00018981839240557856,1293747758.2350001,AUS,ITA
Austria,Italy,285507.11155459326,2008,0.000220682207746661,1293747758.2350001,AUT,ITA
Belgium,Italy,348163.05692944664,2008,0.0002691120078959049,1293747758.2350001,BEL,ITA
Brazil,Italy,593856.2823501398,2008,0.0004590201440505762,1293747758.2350001,BRA,ITA
Canada,Italy,500814.2188443169,2008,0.000387103448610071,1293747758.2350001,CAN,ITA
China,Italy,14845107.247186696,2008,0.011474498914254495,1293747758.2350001,CHN,ITA
Czech Republic,Italy,164337.11420743642,2008,0.0001270240764951229,1293747758.2350001,CZE,ITA
Finland,Italy,159230.4788930873,2008,0.00012307691192471555,1293747758.2350001,FIN,ITA
France,Italy,661651.948460255,2008,0.0005114226820867431,1293747758.2350001,FRA,ITA
Germany,Italy,1563526.5167167136,2008,0.0012085250055619498,1293747758.2350001,DEU,ITA
Greece,Italy,62518.08740904369,2008,4.832324308282026e-05,1293747758.2350001,GRC,ITA
India,Italy,1155587.3327723842,2008,0.0008932091479322817,1293747758.2350001,IND,ITA
Indonesia,Italy,124202.0258241823,2008,9.600173220290279e-05,1293747758.2350001,IDN,ITA
Italy,Italy,934854.2716771582,2008,0.0007225939258457432,1293747758.2350001,ITA,ITA
Japan,Italy,3801278.546324146,2008,0.002938191407195212,1293747758.2350001,JPN,ITA
Mexico,Italy,412127.790868654,2008,0.0003185534338091536,1293747758.2350001,MEX,ITA
Netherlands,Italy,282989.7172276734,2008,0.00021873639233488843,1293747758.2350001,NLD,ITA
Poland,Italy,257959.12979838275,2008,0.00019938904485547042,1293747758.2350001,POL,ITA
RoW Africa,Italy,187161.9803197924,2008,0.00014466651565458847,1293747758.2350001,RoW Africa,ITA
RoW America,Italy,232392.97825408785,2008,0.0001796277340577817,1293747758.2350001,RoW America,ITA
RoW Asia and Pacific,Italy,835197.6213490146,2008,0.0006455644974322011,1293747758.2350001,RoW Asia and Pacific,ITA
RoW EU27,Italy,268448.34339144774,2008,0.00020749666361368567,1293747758.2350001,RoW EU27,ITA
RoW Europe,Italy,559940.338831465,2008,0.00043280487658225243,1293747758.2350001,RoW Europe,ITA
RoW Middle East,Italy,359932.40387253655,2008,0.0002782091034218104,1293747758.2350001,RoW Middle East,ITA
Russia,Italy,1021813.7167678282,2008,0.000789809072335585,1293747758.2350001,RUS,ITA
Slovakia,Italy,176435.450009513,2008,0.00013637546336715256,1293747758.2350001,SVK,ITA
South Korea,Italy,1799567.3773871344,2008,0.0013909723637644793,1293747758.2350001,KOR,ITA
Spain,Italy,495848.8531230081,2008,0.00038326547811721166,1293747758.2350001,ESP,ITA
Sweden,Italy,177888.15892763322,2008,0.00013749833210943512,1293747758.2350001,SWE,ITA
Taiwan,Italy,532843.415920079,2008,0.00041186035881292073,1293747758.2350001,TWN,ITA
United Kingdom,Italy,375815.67010208947,2008,0.0002904860454520109,1293747758.2350001,GBR,ITA
United States,Italy,2325947.937992372,2008,0.0017978372701998376,1293747758.2350001,USA,ITA
Australia,Japan,889823.5718502167,2008,0.0006877875275039406,1293747758.2350001,AUS,JPN
Austria,Japan,1034505.8229725161,2008,0.0007996194129710757,1293747758.2350001,AUT,JPN
Belgium,Japan,1261533.2074517987,2008,0.0009750998209827623,1293747758.2350001,BEL,JPN
Brazil,Japan,2151777.4955269564,2008,0.0016632125403351625,1293747758.2350001,BRA,JPN
Canada,Japan,1814649.0830260587,2008,0.001402629740979571,1293747758.2350001,CAN,JPN
China,Japan,53789727.397477254,2008,0.041576672929551646,1293747758.2350001,CHN,JPN
Czech Republic,Japan,595458.7101611142,2008,0.0004602587377414828,1293747758.2350001,CZE,JPN
Finland,Japan,576955.3448985516,2008,0.00044595659488188405,1293747758.2350001,FIN,JPN
France,Japan,2397428.1492395094,2008,0.0018530877707646882,1293747758.2350001,FRA,JPN
Germany,Japan,5665278.375790153,2008,0.004378966718766746,1293747758.2350001,DEU,JPN
Greece,Japan,226527.90629906845,2008,0.00017509433725172976,1293747758.2350001,GRC,JPN
India,Japan,4187152.4727766486,2008,0.0032364519637807804,1293747758.2350001,IND,JPN
Indonesia,Japan,450033.3440405813,2008,0.00034785246287463397,1293747758.2350001,IDN,JPN
Italy,Japan,3387348.8149477495,2008,0.002618245166715459,1293747758.2350001,ITA,JPN
Japan,Japan,13773543.936529966,2008,0.010646235982909506,1293747758.2350001,JPN,JPN
Mexico,Japan,1493302.882638058,2008,0.0011542457740566843,1293747758.2350001,MEX,JPN
Netherlands,Japan,1025384.2976016947,2008,0.0007925689463613671,1293747758.2350001,NLD,JPN
Poland,Japan,934688.5070914836,2008,0.000722465798407748,1293747758.2350001,POL,JPN
RoW Africa,Japan,678162.2914100594,2008,0.000524184321938648,1293747758.2350001,RoW Africa,JPN
RoW America,Japan,842052.1879213158,2008,0.0006508627223208397,1293747758.2350001,RoW America,JPN
RoW Asia and Pacific,Japan,3026253.1382298763,2008,0.00233913691364262,1293747758.2350001,RoW Asia and Pacific,JPN
RoW EU27,Japan,972695.1205160876,2008,0.0007518429418135497,1293747758.2350001,RoW EU27,JPN
RoW Europe,Japan,2028886.5408666418,2008,0.0015682241982274484,1293747758.2350001,RoW Europe,JPN
RoW Middle East,Japan,1304178.2533054918,2008,0.00100806223238193,1293747758.2350001,RoW Middle East,JPN
Russia,Japan,3702437.4773927857,2008,0.002861792380953648,1293747758.2350001,RUS,JPN
Slovakia,Japan,639295.8129308965,2008,0.0004941425473873346,1293747758.2350001,SVK,JPN
South Korea,Japan,6520548.287542419,2008,0.005040046056920786,1293747758.2350001,KOR,JPN
Spain,Japan,1796657.584568492,2008,0.001388723244645145,1293747758.2350001,ESP,JPN
Sweden,Japan,644559.5487703992,2008,0.0004982111425257592,1293747758.2350001,SWE,JPN
Taiwan,Japan,1930703.60918978,2008,0.0014923338779916026,1293747758.2350001,TWN,JPN
United Kingdom,Japan,1361729.6250687826,2008,0.0010525464615502229,1293747758.2350001,GBR,JPN
United States,Japan,8427834.395380968,2008,0.006514279419412228,1293747758.2350001,USA,JPN
Australia,Mexico,103921.51571150037,2008,8.032594843161364e-05,1293747758.2350001,AUS,MEX
Austria,Mexico,120818.79609505003,2008,9.338667087615091e-05,1293747758.2350001,AUT,MEX
Belgium,Mexico,147333.07934446557,2008,0.00011388083836795607,1293747758.2350001,BEL,MEX
Brazil,Mexico,251303.73230571908,2008,0.00019424476734828208,1293747758.2350001,BRA,MEX
Canada,Mexico,211930.8726236182,2008,0.00016381158635802827,1293747758.2350001,CAN,MEX
China,Mexico,6282043.213432142,2008,0.004855693989377374,1293747758.2350001,CHN,MEX
Czech Republic,Mexico,69542.97149400698,2008,5.375311458617036e-05,1293747758.2350001,CZE,MEX
Finland,Mexico,67381.98176432261,2008,5.2082781466032225e-05,1293747758.2350001,FIN,MEX
France,Mexico,279993.0015468928,2008,0.0002164200863457914,1293747758.2350001,FRA,MEX
Germany,Mexico,661641.6399463208,2008,0.0005114147141394607,1293747758.2350001,DEU,MEX
Greece,Mexico,26455.948105384166,2008,2.0449077447273638e-05,1293747758.2350001,GRC,MEX
